20090101,573.140000
20090102,1257.970000
20090103,2862.630000
20090104,2514.780000
20090105,72.440000
20090106,1085.350000
20090107,3425.220000
20090108,4369.800000
20090109,5711.770000
20090110,6159.800000
20090111,1055.230000
20090112,5514.430000
20090113,3366.720000
20090114,4488.450000
20090115,2318.120000
20090116,1340.580000
20090117,496.220000
20090118,226.320000
20090119,434.290000
20090120,54.920000
20090121,4.630000
20090122,0.030000
20090123,1226.620000
20090124,3064.160000
20090125,5880.310000
20090126,5917.510000
20090127,4002.840000
20090128,6156.210000
20090129,1198.140000
20090130,933.820000
20090131,141.850000
20090201,228.520000
20090202,178.510000
20090203,1099.760000
20090204,47.590000
20090205,0.090000
20090206,53.700000
20090207,1071.430000
20090208,101.500000
20090209,4004.850000
20090210,18193.680000
20090211,15573.050000
20090212,8588.460000
20090213,1532.400000
20090214,4329.200000
20090215,623.680000
20090216,69.890000
20090217,377.820000
20090218,2488.060000
20090219,1609.100000
20090220,875.470000
20090221,3609.200000
20090222,616.440000
20090223,355.110000
20090224,1041.340000
20090225,2550.960000
20090226,6741.180000
20090227,20078.360000
20090228,5374.150000
20090301,1551.430000
20090302,30.870000
20090303,408.260000
20090304,1820.210000
20090305,1961.980000
20090306,995.790000
20090307,4915.950000
20090308,19997.350000
20090309,11784.840000
20090310,18583.270000
20090311,6570.940000
20090312,0.050000
20090313,26.780000
20090314,38.890000
20090315,218.500000
20090316,1051.460000
20090317,2849.230000
20090318,1080.210000
20090319,3261.620000
20090320,541.840000
20090321,2648.990000
20090322,2682.520000
20090323,20370.870000
20090324,33273.640000
20090325,20792.310000
20090326,3288.750000
20090327,5111.320000
20090328,4158.640000
20090329,16874.600000
20090330,8552.750000
20090331,11684.500000
20090401,7678.890000
20090402,3292.200000
20090403,7472.700000
20090404,11935.230000
20090405,20600.320000
20090406,5524.720000
20090407,107.360000
20090408,7.280000
20090409,3785.170000
20090410,19315.190000
20090411,1885.130000
20090412,2996.300000
20090413,17762.200000
20090414,5562.120000
20090415,5781.420000
20090416,10254.980000
20090417,14042.740000
20090418,15746.200000
20090419,18222.150000
20090420,10080.690000
20090421,1505.690000
20090422,425.180000
20090423,1200.230000
20090424,5289.770000
20090425,9981.030000
20090426,19250.410000
20090427,43873.700000
20090428,16626.730000
20090429,11388.310000
20090430,26739.610000
20090501,8909.990000
20090502,3833.670000
20090503,4643.070000
20090504,6417.270000
20090505,7746.650000
20090506,7879.150000
20090507,8506.140000
20090508,14278.020000
20090509,19427.770000
20090510,3182.870000
20090511,4063.920000
20090512,1762.440000
20090513,18352.430000
20090514,20084.950000
20090515,6023.870000
20090516,27292.980000
20090517,278.780000
20090518,104.970000
20090519,221.370000
20090520,1091.430000
20090521,4410.250000
20090522,2914.490000
20090523,6447.500000
20090524,7349.250000
20090525,17517.890000
20090526,24529.700000
20090527,18755.710000
20090528,5882.860000
20090529,1250.000000
20090530,1981.270000
20090531,2973.020000
20090601,9476.640000
20090602,21507.130000
20090603,15813.240000
20090604,5265.220000
20090605,2141.690000
20090606,18108.550000
20090607,16143.170000
20090608,33764.610000
20090609,11283.700000
20090610,21125.850000
20090611,19022.050000
20090612,11959.370000
20090613,10184.000000
20090614,12571.960000
20090615,14866.740000
20090616,39700.020000
20090617,12782.030000
20090618,20701.990000
20090619,16508.140000
20090620,11031.950000
20090621,15905.380000
20090622,17281.460000
20090623,5115.780000
20090624,12915.500000
20090625,9064.830000
20090626,7750.630000
20090627,19156.750000
20090628,7297.850000
20090629,433.850000
20090630,2174.450000
20090701,4063.540000
20090702,4253.570000
20090703,14375.880000
20090704,31104.940000
20090705,12792.940000
20090706,4039.100000
20090707,13714.860000
20090708,16098.240000
20090709,13561.030000
20090710,10571.180000
20090711,10448.380000
20090712,12366.040000
20090713,14903.890000
20090714,21642.260000
20090715,18413.890000
20090716,5413.530000
20090717,6488.270000
20090718,3206.500000
20090719,68.300000
20090720,5016.700000
20090721,16484.590000
20090722,9984.190000
20090723,4629.620000
20090724,4928.350000
20090725,10947.130000
20090726,2665.430000
20090727,5582.870000
20090728,11002.260000
20090729,14652.540000
20090730,10505.140000
20090731,3467.040000
20090801,12825.340000
20090802,1872.050000
20090803,5223.250000
20090804,9516.080000
20090805,8324.350000
20090806,5574.090000
20090807,19012.430000
20090808,27302.160000
20090809,11481.490000
20090810,17884.690000
20090811,7127.170000
20090812,460.130000
20090813,3002.750000
20090814,8341.380000
20090815,18063.250000
20090816,29500.470000
20090817,23743.940000
20090818,12072.890000
20090819,14433.800000
20090820,32365.250000
20090821,5486.410000
20090822,2016.130000
20090823,452.290000
20090824,4031.640000
20090825,7065.100000
20090826,14843.810000
20090827,17534.780000
20090828,9852.140000
20090829,1861.910000
20090830,350.960000
20090831,941.180000
20090901,1271.800000
20090902,1817.140000
20090903,3882.500000
20090904,5493.120000
20090905,5033.450000
20090906,3770.460000
20090907,2136.290000
20090908,4937.100000
20090909,11225.750000
20090910,1515.390000
20090911,4436.680000
20090912,8632.000000
20090913,2208.440000
20090914,1151.420000
20090915,479.260000
20090916,1230.560000
20090917,59.560000
20090918,107.760000
20090919,6.730000
20090920,4298.270000
20090921,15830.710000
20090922,17007.660000
20090923,8428.260000
20090924,3906.200000
20090925,12703.620000
20090926,9204.940000
20090927,2248.030000
20090928,2148.420000
20090929,130.620000
20090930,1814.770000
20091001,18458.230000
20091002,29255.220000
20091003,4104.710000
20091004,655.710000
20091005,22163.210000
20091006,31899.600000
20091007,7981.080000
20091008,11618.570000
20091009,31242.380000
20091010,7623.870000
20091011,1450.590000
20091012,3769.310000
20091013,2234.120000
20091014,15336.890000
20091015,16851.340000
20091016,2551.850000
20091017,943.470000
20091018,36.090000
20091019,776.630000
20091020,9142.450000
20091021,13134.960000
20091022,33219.680000
20091023,42424.310000
20091024,6733.370000
20091025,2954.770000
20091026,7879.340000
20091027,2241.530000
20091028,9641.660000
20091029,18063.310000
20091030,53098.880000
20091031,6738.260000
20091101,201.290000
20091102,1633.930000
20091103,1030.170000
20091104,1643.550000
20091105,39.490000
20091106,17.260000
20091107,376.400000
20091108,255.280000
20091109,479.960000
20091110,2066.000000
20091111,975.610000
20091112,1661.660000
20091113,3259.190000
20091114,1676.830000
20091115,2909.390000
20091116,15579.900000
20091117,15437.110000
20091118,5114.210000
20091119,1558.530000
20091120,442.630000
20091121,49.540000
20091122,257.350000
20091123,1887.900000
20091124,6599.240000
20091125,9130.390000
20091126,3032.060000
20091127,151.730000
20091128,288.080000
20091129,348.060000
20091130,268.410000
20091201,442.670000
20091202,1590.670000
20091203,2543.500000
20091204,330.900000
20091205,394.230000
20091206,2319.280000
20091207,5972.390000
20091208,4854.960000
20091209,25154.730000
20091210,1335.060000
20091211,34.420000
20091212,42.160000
20091213,3734.820000
20091214,2734.960000
20091215,707.830000
20091216,562.550000
20091217,580.000000
20091218,699.860000
20091219,927.350000
20091220,655.480000
20091221,1984.480000
20091222,3832.910000
20091223,5675.910000
20091224,18704.570000
20091225,28492.870000
20091226,12364.180000
20091227,6362.810000
20091228,589.090000
20091229,24.770000
20091230,1522.550000
20091231,2104.310000
20100101,110.040000
20100102,797.470000
20100103,1974.650000
20100104,598.600000
20100105,1303.650000
20100106,7266.680000
20100107,10178.320000
20100108,726.640000
20100109,17.840000
20100110,117.130000
20100111,49.660000
20100112,64.650000
20100113,108.610000
20100114,35.330000
20100115,120.730000
20100116,26.990000
